Id,fecha_venta,tipo_venta,empleado,categoria,total,es_entregado
3783,2023-02-09,WhatsApp,Sofía,ropa,0.0,0
3784,2023-04-11,web,Sofía,tecnológico,0.0,0
3785,2023-03-15,web,Carlos,deportes,752.78,1
3786,2023-01-04,web,Carlos,hogar,575.85,1
3787,2023-12-11,WhatsApp,Sofía,hogar,43.36,1
3788,2023-06-06,WhatsApp,Ana,ropa,78.84,1
3789,2023-01-04,web,Juan,tecnológico,48.66,1
3790,2023-01-15,WhatsApp,,ropa,0.0,0
3791,2023-06-17,web,Ana,ropa,0.0,0
3792,2023-08-16,WhatsApp,Luis,ropa,0.0,0
3793,2023-12-08,web,Ana,tecnológico,15.14,1
3794,2023-09-25,web,Luis,tecnológico,97.12,1
3795,2023-09-18,web,,ropa,22.55,1
3796,2023-11-01,WhatsApp,Juan,tecnológico,66.42,1
3797,2023-12-02,web,Ana,deportes,138.76,1
3798,2023-12-09,web,Ana,tecnológico,0.0,0
3799,2023-06-16,web,Juan,muebles,0.0,0
3800,2023-09-25,WhatsApp,Sofía,tecnológico,1418.59,1
3801,2023-08-14,WhatsApp,Ana,muebles,0.0,0
3802,2023-01-17,WhatsApp,Sofía,ropa,,1
3803,2023-11-16,WhatsApp,Luis,hogar,124.96,1
3804,2023-05-11,web,Luis,muebles,99.64,1
3805,2023-05-04,web,Ana,hogar,0.0,0
3806,2023-06-21,WhatsApp,María,deportes,,1
3807,2023-02-08,web,Juan,hogar,0.0,0
3808,2023-01-08,web,Ana,deportes,0.0,0
3809,2023-09-01,WhatsApp,María,hogar,0.0,0
3810,2023-11-12,WhatsApp,Luis,hogar,0.0,0
3811,2023-05-15,WhatsApp,Juan,tecnológico,16.5,1
3812,2023-04-25,WhatsApp,Luis,muebles,118.38,1
3813,2023-01-24,WhatsApp,Luis,hogar,85.47,1
3814,2023-02-01,WhatsApp,Ana,deportes,20.88,1
3815,2023-07-30,WhatsApp,María,deportes,0.0,0
3816,2023-04-08,WhatsApp,Ana,tecnológico,26.42,1
3817,2023-10-25,WhatsApp,Juan,tecnológico,0.0,0
3818,2023-03-04,web,María,hogar,26.87,1
3819,2023-11-25,web,Carlos,ropa,116.91,1
3820,2023-08-09,WhatsApp,Carlos,ropa,37.83,1
3821,2023-02-06,WhatsApp,Juan,tecnológico,146.18,1
3822,2023-06-23,web,,muebles,0.0,0
3823,2023-02-19,WhatsApp,Luis,muebles,480.99,1
3824,2023-01-02,web,Carlos,tecnológico,61.16,1
3825,2023-11-21,web,María,ropa,442.86,1
3826,2023-03-25,web,Sofía,tecnológico,80.65,1
3827,2023-05-15,WhatsApp,Juan,deportes,41.35,1
3828,2023-01-09,WhatsApp,María,hogar,764.64,1
3829,2023-10-11,WhatsApp,Luis,tecnológico,0.0,0
3830,2023-06-19,WhatsApp,,deportes,35.35,1
3831,2023-08-20,web,Ana,ropa,25.44,1
3832,2023-11-05,web,Sofía,tecnológico,139.09,1
3833,2023-01-03,web,María,ropa,36.3,1
3834,2023-01-03,WhatsApp,Juan,deportes,13.72,1
3835,2023-09-01,WhatsApp,María,tecnológico,73.63,1
3836,2023-06-08,WhatsApp,Juan,muebles,139.94,1
3837,2023-02-04,web,Sofía,hogar,0.0,0
3838,2023-04-13,web,María,deportes,285.18,1
3839,2023-06-04,web,Carlos,ropa,120.18,1
3840,2023-08-22,WhatsApp,Ana,tecnológico,84.34,1
3841,2023-01-07,web,Ana,deportes,,1
3842,2023-03-11,web,Juan,muebles,674.08,1
3843,2023-05-31,WhatsApp,Juan,deportes,480.95,1
3844,2023-04-27,web,Sofía,tecnológico,1072.7,1
3845,2023-09-21,web,Carlos,tecnológico,122.19,1
3846,2023-02-12,web,Ana,deportes,,1
3847,2023-06-01,web,Juan,ropa,,1
3848,2023-02-25,web,Sofía,tecnológico,0.0,0
3849,2023-01-08,WhatsApp,María,deportes,131.4,1
3850,2023-11-25,web,,tecnológico,81.58,1
3851,2023-01-24,WhatsApp,María,tecnológico,889.77,1
3852,2023-08-03,web,Sofía,muebles,0.0,0
3853,2023-03-07,web,María,deportes,451.76,1
3854,2023-06-04,web,Sofía,deportes,214.17,1
3855,2023-05-12,WhatsApp,Carlos,muebles,58.9,1
3856,2023-02-07,WhatsApp,Ana,ropa,0.0,0
3857,2023-02-06,web,María,deportes,12.92,1
3858,2023-08-03,web,Juan,hogar,43.24,1
3859,2023-05-05,web,Luis,hogar,0.0,0
3860,2023-10-28,WhatsApp,Juan,ropa,128.08,1
3861,2023-01-24,WhatsApp,María,ropa,0.0,0
3862,2023-02-04,WhatsApp,Ana,hogar,97.17,1
3863,2023-09-08,WhatsApp,,hogar,0.0,0
3864,2023-11-22,web,Juan,ropa,106.66,1
3865,2023-01-15,WhatsApp,Juan,ropa,556.14,1
3866,2023-04-20,web,Carlos,tecnológico,201.29,1
3867,2023-08-04,WhatsApp,Juan,hogar,317.56,1
3868,2023-08-12,web,Juan,ropa,1486.69,1
3869,2023-03-08,WhatsApp,Juan,deportes,0.0,0
3870,2023-08-11,web,María,deportes,104.39,1
3871,2023-06-22,WhatsApp,Ana,tecnológico,368.39,1
3872,2023-04-16,WhatsApp,Juan,muebles,177.26,1
3873,2023-08-21,web,María,muebles,,1
3874,2023-03-21,WhatsApp,Ana,ropa,113.88,1
3875,2023-01-24,WhatsApp,Ana,tecnológico,73.11,1
3876,2023-05-24,web,Luis,muebles,88.43,1
3877,2023-10-06,web,Sofía,hogar,124.08,1
3878,2023-06-15,web,Juan,hogar,,1
3879,2023-07-20,WhatsApp,Juan,ropa,129.46,1
3880,2023-09-26,WhatsApp,Ana,tecnológico,132.77,1
3881,2023-11-13,web,Sofía,tecnológico,71.04,1
3882,2023-04-07,WhatsApp,Sofía,muebles,53.21,1
3883,2023-12-27,web,Carlos,ropa,162.93,1
3884,2023-05-22,WhatsApp,Luis,deportes,0.0,0
3885,2023-03-28,web,Juan,muebles,,1
3886,2023-09-23,WhatsApp,Luis,deportes,,1
3887,2023-03-05,WhatsApp,Sofía,muebles,422.46,1
3888,2023-10-12,WhatsApp,María,deportes,47.64,1
3889,2023-07-23,web,Carlos,ropa,66.53,1
3890,2023-08-26,web,María,tecnológico,110.19,1
3891,2023-04-18,web,María,deportes,0.0,0
3892,2023-03-12,web,,deportes,67.22,1
3893,2023-02-14,WhatsApp,Sofía,tecnológico,115.13,1
3894,2023-10-11,web,Sofía,tecnológico,91.43,1
3895,2023-02-05,web,Ana,muebles,124.39,1
3896,2023-07-04,WhatsApp,Juan,deportes,122.33,1
3897,2023-07-17,WhatsApp,Juan,deportes,2862.24,1
3898,2023-06-20,WhatsApp,Juan,ropa,44.96,1
3899,2023-07-02,WhatsApp,Carlos,tecnológico,497.53,1
3900,2023-02-03,WhatsApp,,deportes,0.0,0
3901,2023-09-23,web,Carlos,muebles,141.37,1
3902,2023-03-07,web,Juan,hogar,0.0,0
3903,2023-09-01,WhatsApp,Sofía,muebles,,1
3904,2023-01-07,web,Juan,hogar,79.69,1
3905,2023-06-29,WhatsApp,Sofía,muebles,311.29,1
3906,2023-03-09,WhatsApp,Ana,hogar,0.0,0
3907,2023-04-22,WhatsApp,,muebles,290.58,1
3908,2023-11-27,web,,muebles,336.1,1
3909,2023-03-31,web,Sofía,tecnológico,640.73,1
3910,2023-04-06,WhatsApp,Ana,muebles,185.2,1
3911,2023-06-21,WhatsApp,Ana,tecnológico,0.0,0
3912,2023-06-11,web,Ana,muebles,,1
3913,2023-05-22,web,Ana,hogar,149.2,1
3914,2023-05-04,WhatsApp,Ana,hogar,196.59,1
3915,2023-05-16,web,Sofía,muebles,0.0,0
3916,2023-12-13,web,Ana,muebles,596.07,1
3917,2023-12-10,WhatsApp,Ana,ropa,33.83,1
3918,2023-03-16,WhatsApp,Ana,deportes,475.09,1
3919,2023-10-26,web,Sofía,hogar,93.87,1
3920,2023-01-25,web,Luis,tecnológico,86.06,1
3921,2023-04-02,WhatsApp,Juan,ropa,121.33,1
3922,2023-07-12,web,Ana,hogar,29.89,1
3923,2023-04-22,WhatsApp,Sofía,deportes,131.97,1
3924,2023-01-25,web,Carlos,hogar,0.0,0
3925,2023-05-10,web,María,tecnológico,87.02,1
3926,2023-02-15,WhatsApp,Sofía,deportes,348.71,1
3927,2023-08-15,web,María,ropa,137.21,1
3928,2023-07-23,WhatsApp,Luis,deportes,131.09,1
3929,2023-05-27,WhatsApp,Luis,ropa,0.0,0
3930,2023-12-14,web,Carlos,ropa,143.76,1
3931,2023-08-09,WhatsApp,Sofía,hogar,36.89,1
3932,2023-01-22,WhatsApp,Ana,deportes,554.0,1
3933,2023-11-03,WhatsApp,Juan,hogar,741.36,1
3934,2023-05-13,web,Luis,deportes,96.77,1
3935,2023-06-28,web,María,deportes,89.27,1
3936,2023-07-14,WhatsApp,Juan,tecnológico,166.89,1
3937,2023-09-30,web,Juan,deportes,0.0,0
3938,2023-04-08,web,Carlos,tecnológico,336.47,1
3939,2023-09-09,WhatsApp,Sofía,ropa,533.1,1
3940,2023-06-02,web,Ana,deportes,672.61,1
3941,2023-04-18,web,Ana,muebles,147.8,1
3942,2023-02-08,web,Luis,ropa,38.77,1
3943,2023-06-14,WhatsApp,Juan,ropa,1344.96,1
3944,2023-09-19,WhatsApp,María,muebles,68.84,1
3945,2023-08-23,WhatsApp,,tecnológico,239.66,1
3946,2023-03-13,WhatsApp,Juan,tecnológico,24.32,1
3947,2023-01-29,WhatsApp,Juan,deportes,144.41,1
3948,2023-11-02,web,María,muebles,0.0,0
3949,2023-06-24,web,Carlos,ropa,0.0,0
3950,2023-02-19,WhatsApp,Carlos,muebles,577.93,1
3951,2023-06-10,web,Juan,muebles,129.68,1
3952,2023-10-05,web,María,hogar,163.57,1
3953,2023-07-13,web,Luis,muebles,43.71,1
3954,2023-09-19,web,Juan,ropa,408.25,1
3955,2023-10-07,WhatsApp,Carlos,hogar,,1
3956,2023-08-09,web,María,hogar,47.91,1
3957,2023-07-11,web,Luis,ropa,52.25,1
3958,2023-02-06,WhatsApp,Ana,ropa,85.22,1
3959,2023-11-19,WhatsApp,Juan,muebles,46.3,1
3960,2023-09-06,web,Sofía,muebles,933.5,1
3961,2023-07-09,WhatsApp,María,muebles,26.08,1
3962,2023-11-23,web,Sofía,hogar,126.82,1
3963,2023-04-08,web,Ana,ropa,86.23,1
3964,2023-11-23,web,Carlos,hogar,0.0,0
3965,2023-11-07,WhatsApp,Carlos,ropa,0.0,0
3966,2023-08-02,web,Carlos,deportes,0.0,0
3967,2023-05-12,web,Juan,deportes,1147.85,1
3968,2023-11-24,WhatsApp,Juan,tecnológico,26.23,1
3969,2023-03-12,web,,hogar,0.0,0
3970,2023-06-09,WhatsApp,Carlos,tecnológico,121.81,1
3971,2023-07-19,WhatsApp,María,muebles,550.58,1
3972,2023-12-06,web,María,muebles,22.8,1
3973,2023-04-01,WhatsApp,Sofía,hogar,11.14,1
3974,2023-12-18,WhatsApp,María,tecnológico,151.99,1
3975,2023-01-15,web,María,tecnológico,,1
3976,2023-10-31,WhatsApp,Carlos,deportes,95.44,1
3977,2023-05-11,WhatsApp,Ana,hogar,73.33,1
3978,2023-12-06,web,Luis,ropa,141.17,1
3979,2023-12-14,web,Ana,hogar,0.0,0
3980,2023-05-11,web,,muebles,,1
3981,2023-08-29,WhatsApp,María,muebles,299.51,1
3982,2023-04-13,WhatsApp,María,tecnológico,146.08,1
3983,2023-02-24,web,Luis,tecnológico,133.29,1
3984,2023-06-25,WhatsApp,Juan,deportes,355.35,1
3985,2023-02-12,WhatsApp,Carlos,muebles,841.42,1
3986,2023-05-02,web,Carlos,deportes,41.38,1
3987,2023-10-06,WhatsApp,Carlos,hogar,140.54,1
3988,2023-07-07,web,María,deportes,0.0,0
3989,2023-12-12,web,María,muebles,42.71,1
3990,2023-06-18,WhatsApp,Luis,muebles,89.42,1
3991,2023-11-15,WhatsApp,María,hogar,1410.14,1
3992,2023-10-29,WhatsApp,María,ropa,338.21,1
3993,2023-01-24,WhatsApp,Ana,muebles,128.85,1
3994,2023-03-18,WhatsApp,María,deportes,301.73,1
3995,2023-03-03,WhatsApp,Luis,hogar,17.5,1
3996,2023-02-02,WhatsApp,María,deportes,14.39,1
3997,2023-02-04,WhatsApp,María,ropa,41.67,1
3998,2023-10-28,web,Sofía,muebles,18.96,1
3999,2023-09-27,WhatsApp,Sofía,tecnológico,119.67,1
4000,2023-01-02,web,Ana,muebles,34.33,1
4001,2023-07-06,web,Ana,ropa,105.18,1
4002,2023-02-06,web,María,hogar,143.37,1
4003,2023-08-24,WhatsApp,Carlos,muebles,0.0,0
4004,2023-06-03,WhatsApp,Juan,deportes,69.08,1
4005,2023-05-20,web,Luis,ropa,60.31,1
4006,2023-12-06,web,María,tecnológico,44.82,1
4007,2023-08-15,web,María,tecnológico,1206.92,1
4008,2023-12-26,web,Juan,ropa,82.99,1
4009,2023-03-13,WhatsApp,Juan,hogar,38.67,1
4010,2023-03-15,WhatsApp,Juan,deportes,35.0,1
4011,2023-01-31,WhatsApp,Sofía,hogar,32.92,1
4012,2023-04-03,web,Ana,muebles,45.71,1
4013,2023-01-04,WhatsApp,Ana,ropa,,1
4014,2023-09-10,WhatsApp,Ana,muebles,,1
4015,2023-04-13,WhatsApp,Carlos,muebles,14.17,1
4016,2023-09-17,WhatsApp,Carlos,deportes,51.89,1
4017,2023-04-28,web,Luis,hogar,144.47,1
4018,2023-12-22,WhatsApp,Juan,ropa,143.58,1
4019,2023-03-15,WhatsApp,Luis,hogar,60.73,1
4020,2023-11-26,web,Sofía,ropa,271.71,1
4021,2023-01-06,web,Carlos,muebles,115.64,1
4022,2023-12-24,WhatsApp,María,muebles,,1
4023,2023-01-02,web,Sofía,hogar,0.0,0
4024,2023-06-20,WhatsApp,Ana,deportes,169.82,1
4025,2023-05-29,web,Ana,hogar,0.0,0
4026,2023-08-20,WhatsApp,Juan,muebles,17.5,1
4027,2023-12-21,web,Luis,ropa,372.05,1
4028,2023-04-04,WhatsApp,Juan,tecnológico,0.0,0
4029,2023-07-26,web,Luis,muebles,,1
4030,2023-06-19,WhatsApp,Ana,tecnológico,58.46,1
4031,2023-05-08,WhatsApp,Luis,tecnológico,48.12,1
4032,2023-02-26,WhatsApp,Ana,deportes,0.0,0
4033,2023-05-16,web,Luis,ropa,,1
4034,2023-03-21,WhatsApp,Sofía,hogar,178.9,1
4035,2023-10-11,WhatsApp,Luis,tecnológico,0.0,0
4036,2023-06-04,WhatsApp,Sofía,ropa,0.0,0
4037,2023-06-05,web,Luis,muebles,100.02,1
4038,2023-05-16,WhatsApp,Juan,tecnológico,140.61,1
4039,2023-01-11,WhatsApp,Sofía,hogar,237.46,1
4040,2023-12-20,WhatsApp,Ana,tecnológico,239.92,1
4041,2023-01-11,web,Luis,ropa,29.22,1
4042,2023-09-02,web,Luis,deportes,90.86,1
4043,2023-10-12,WhatsApp,Luis,muebles,128.52,1
4044,2023-02-20,WhatsApp,Luis,hogar,19.95,1
4045,2023-09-08,web,María,ropa,23.59,1
4046,2024-01-01,web,Carlos,muebles,1354.72,1
4047,2023-12-01,WhatsApp,Ana,muebles,33.0,1
4048,2023-12-21,WhatsApp,Sofía,tecnológico,65.96,1
4049,2023-03-29,web,Ana,deportes,81.07,1
4050,2023-11-05,web,Sofía,ropa,66.23,1
4051,2023-06-20,WhatsApp,Luis,deportes,28.4,1
4052,2023-09-29,WhatsApp,Luis,tecnológico,0.0,0
4053,2023-04-13,web,Luis,hogar,506.38,1
4054,2023-05-27,WhatsApp,Luis,hogar,,1
4055,2023-07-07,WhatsApp,Ana,muebles,0.0,0
4056,2023-02-15,web,Carlos,ropa,63.66,1
4057,2023-03-20,web,Luis,tecnológico,90.48,1
4058,2023-05-28,WhatsApp,Juan,muebles,0.0,0
4059,2023-03-28,web,María,tecnológico,346.17,1
4060,2023-04-15,web,María,deportes,144.23,1
4061,2023-01-29,web,María,ropa,0.0,0
4062,2023-08-26,WhatsApp,Luis,muebles,0.0,0
4063,2023-10-04,web,,muebles,61.06,1
4064,2023-02-14,WhatsApp,Ana,hogar,480.98,1
4065,2023-09-03,web,Juan,hogar,0.0,0
4066,2023-09-15,WhatsApp,Luis,tecnológico,30.06,1
4067,2023-03-10,web,,tecnológico,,1
4068,2023-01-17,web,Juan,ropa,31.68,1
4069,2023-04-07,web,Juan,hogar,68.98,1
4070,2023-05-23,web,Juan,ropa,52.58,1
4071,2023-08-23,WhatsApp,Luis,ropa,0.0,0
4072,2023-11-25,WhatsApp,María,ropa,111.05,1
4073,2023-10-20,WhatsApp,Luis,deportes,0.0,0
4074,2023-06-29,web,Sofía,deportes,247.75,1
4075,2023-10-09,web,,ropa,137.4,1
4076,2023-10-15,web,Carlos,tecnológico,30.56,1
4077,2023-02-09,web,,tecnológico,95.0,1
4078,2023-04-03,web,,ropa,42.55,1
4079,2023-03-24,WhatsApp,Ana,hogar,0.0,0
4080,2023-08-05,web,Luis,hogar,10.94,1
4081,2023-09-21,WhatsApp,Carlos,tecnológico,0.0,0
4082,2023-08-02,web,Juan,muebles,126.76,1
4083,2023-01-26,WhatsApp,María,deportes,,1
4084,2023-05-03,WhatsApp,Carlos,hogar,45.44,1
4085,2023-02-06,WhatsApp,Juan,tecnológico,90.22,1
4086,2023-08-22,WhatsApp,Luis,deportes,0.0,0
4087,2023-05-27,WhatsApp,Ana,hogar,70.79,1
4088,2023-09-18,web,Sofía,tecnológico,37.0,1
4089,2023-05-13,web,María,ropa,,1
4090,2023-12-02,WhatsApp,Ana,muebles,0.0,0
4091,2023-07-21,web,Sofía,hogar,0.0,0
4092,2023-07-05,web,Luis,muebles,94.32,1
4093,2023-09-30,WhatsApp,,hogar,101.13,1
4094,2023-04-09,WhatsApp,María,deportes,191.67,1
4095,2023-02-14,web,María,ropa,41.7,1
4096,2023-07-21,WhatsApp,Sofía,tecnológico,37.72,1
4097,2023-09-19,web,María,deportes,37.98,1
4098,2023-03-16,WhatsApp,Carlos,deportes,59.17,1
4099,2023-10-20,WhatsApp,María,tecnológico,520.09,1
4100,2023-09-21,web,Ana,tecnológico,232.41,1
4101,2023-10-28,WhatsApp,María,ropa,0.0,0
4102,2023-10-15,web,Carlos,deportes,275.92,1
4103,2023-11-04,web,María,muebles,131.11,1
4104,2023-05-02,web,Sofía,deportes,,1
4105,2023-08-14,web,María,tecnológico,114.16,1
4106,2023-03-04,WhatsApp,María,ropa,0.0,0
4107,2023-01-02,web,Ana,muebles,1491.63,1
4108,2023-01-03,WhatsApp,Ana,tecnológico,110.0,1
4109,2023-01-10,WhatsApp,Luis,hogar,42.19,1
4110,2023-12-05,WhatsApp,Carlos,tecnológico,0.0,0
4111,2023-10-27,WhatsApp,Luis,tecnológico,105.57,1
4112,2023-09-23,web,María,muebles,,1
4113,2023-01-03,WhatsApp,Juan,muebles,,1
4114,2023-09-25,WhatsApp,Juan,deportes,,1
4115,2023-11-02,WhatsApp,Sofía,ropa,129.64,1
4116,2023-07-09,WhatsApp,Luis,hogar,106.93,1
4117,2023-08-28,WhatsApp,Carlos,ropa,,1
4118,2023-05-30,WhatsApp,Juan,muebles,55.74,1
4119,2023-09-21,web,Ana,deportes,190.25,1
4120,2023-08-16,WhatsApp,Luis,hogar,93.39,1
4121,2023-03-07,web,Carlos,ropa,129.39,1
4122,2023-07-23,web,,hogar,0.0,0
4123,2023-11-15,WhatsApp,Ana,muebles,137.04,1
4124,2023-08-19,WhatsApp,Sofía,hogar,0.0,0
4125,2023-11-19,web,Sofía,tecnológico,52.26,1
4126,2023-02-08,WhatsApp,Sofía,muebles,0.0,0
4127,2023-08-04,web,Ana,hogar,,1
4128,2023-12-06,WhatsApp,María,ropa,1938.42,1
4129,2023-04-07,web,Luis,muebles,122.47,1
4130,2023-04-27,web,Juan,ropa,1377.57,1
4131,2023-05-19,WhatsApp,Juan,hogar,54.95,1
4132,2023-09-04,WhatsApp,Sofía,ropa,0.0,0
4133,2023-03-25,web,Ana,deportes,1081.71,1
4134,2023-06-14,web,Carlos,ropa,0.0,0
4135,2023-09-09,web,María,deportes,121.91,1
4136,2023-05-10,web,Juan,tecnológico,933.83,1
4137,2023-12-27,WhatsApp,Juan,hogar,,1
4138,2023-07-09,WhatsApp,María,muebles,1692.33,1
4139,2023-01-24,WhatsApp,Ana,muebles,91.96,1
4140,2023-04-07,WhatsApp,Luis,muebles,75.0,1
4141,2023-03-26,web,Sofía,ropa,120.72,1
4142,2023-04-13,web,Carlos,hogar,377.77,1
4143,2023-12-16,web,Juan,muebles,53.76,1
4144,2023-07-11,web,Sofía,muebles,45.73,1
4145,2023-07-08,WhatsApp,Juan,deportes,718.89,1
4146,2023-02-04,WhatsApp,Luis,deportes,0.0,0
4147,2023-11-02,web,Luis,ropa,537.97,1
4148,2023-08-16,web,Luis,deportes,171.25,1
4149,2023-04-10,WhatsApp,Ana,tecnológico,109.48,1
4150,2023-01-03,web,Juan,ropa,,1
4151,2023-10-02,web,Sofía,deportes,0.0,0
4152,2023-11-12,web,Juan,ropa,50.68,1
4153,2023-09-22,WhatsApp,Carlos,muebles,30.87,1
4154,2023-06-15,web,,deportes,20.27,1
4155,2023-03-13,web,Sofía,ropa,,1
4156,2023-05-27,WhatsApp,Ana,muebles,145.03,1
4157,2023-04-04,WhatsApp,María,muebles,689.42,1
4158,2023-10-28,WhatsApp,Luis,ropa,0.0,0
4159,2023-07-20,WhatsApp,Juan,muebles,50.13,1
4160,2023-07-26,web,Juan,ropa,,1
4161,2023-06-12,web,Luis,ropa,68.95,1
4162,2023-11-01,WhatsApp,Luis,hogar,,1
4163,2023-01-06,web,Ana,muebles,584.14,1
4164,2023-09-02,web,María,deportes,98.46,1
4165,2023-05-25,web,María,tecnológico,149.41,1
4166,2023-02-23,web,Luis,tecnológico,439.45,1
4167,2023-02-07,WhatsApp,Carlos,tecnológico,377.94,1
4168,2023-10-02,web,Ana,ropa,74.75,1
4169,2023-01-23,WhatsApp,Carlos,deportes,42.77,1
4170,2023-03-07,web,Ana,deportes,1140.68,1
4171,2023-03-24,web,Juan,ropa,63.88,1
4172,2023-08-04,WhatsApp,Luis,muebles,0.0,0
4173,2023-12-04,WhatsApp,Carlos,tecnológico,1427.9,1
4174,2023-08-27,web,Juan,hogar,0.0,0
4175,2023-08-25,web,Carlos,deportes,31.77,1
4176,2023-03-28,web,Luis,muebles,126.15,1
4177,2023-02-26,WhatsApp,Ana,deportes,247.58,1
4178,2023-03-02,web,Luis,ropa,1276.9,1
4179,2023-04-14,WhatsApp,Juan,ropa,381.51,1
4180,2023-05-16,web,Juan,hogar,82.53,1
4181,2023-04-25,web,María,muebles,90.88,1
4182,2023-12-05,web,Juan,tecnológico,0.0,0
4183,2023-01-31,WhatsApp,María,deportes,123.14,1
4184,2023-04-17,web,,deportes,0.0,0
4185,2023-08-08,web,Sofía,muebles,0.0,0
4186,2023-06-06,WhatsApp,Carlos,ropa,332.06,1
4187,2023-03-13,web,Carlos,ropa,529.86,1
4188,2023-08-22,web,Luis,ropa,0.0,0
4189,2023-07-23,WhatsApp,Ana,ropa,,1
4190,2023-02-05,WhatsApp,María,hogar,59.46,1
4191,2023-08-06,WhatsApp,Sofía,ropa,108.85,1
4192,2023-07-20,web,Luis,hogar,0.0,0
4193,2023-10-08,web,Juan,tecnológico,719.76,1
4194,2023-02-15,web,Carlos,tecnológico,145.48,1
4195,2023-06-16,WhatsApp,Luis,tecnológico,179.9,1
4196,2023-11-25,web,Sofía,hogar,236.15,1
4197,2023-10-21,web,María,ropa,12.85,1
4198,2023-08-09,web,María,muebles,98.8,1
4199,2023-03-15,web,María,muebles,56.5,1
4200,2023-03-26,WhatsApp,Juan,ropa,0.0,0
4201,2023-02-02,web,María,hogar,0.0,0
4202,2023-04-29,web,Ana,deportes,154.52,1
4203,2023-01-09,WhatsApp,Sofía,deportes,120.63,1
4204,2023-02-07,web,Juan,tecnológico,0.0,0
4205,2023-01-27,WhatsApp,María,ropa,0.0,0
4206,2023-12-05,WhatsApp,Sofía,ropa,137.73,1
4207,2023-03-22,WhatsApp,Juan,tecnológico,76.79,1
4208,2023-01-24,web,Juan,deportes,,1
4209,2023-11-20,WhatsApp,Ana,hogar,111.27,1
4210,2023-09-14,WhatsApp,,deportes,98.64,1
4211,2023-01-08,WhatsApp,Carlos,tecnológico,97.96,1
4212,2023-01-25,WhatsApp,Juan,muebles,533.31,1
4213,2023-06-22,web,Juan,muebles,47.99,1
4214,2023-05-19,WhatsApp,María,muebles,406.41,1
4215,2023-07-16,WhatsApp,Luis,hogar,78.59,1
4216,2023-12-20,web,Carlos,hogar,49.93,1
4217,2023-02-05,WhatsApp,Juan,ropa,87.49,1
4218,2023-10-12,web,Luis,deportes,489.34,1
4219,2023-07-10,web,Luis,ropa,0.0,0
4220,2023-02-11,WhatsApp,Juan,ropa,1145.5,1
4221,2023-11-04,WhatsApp,Juan,muebles,,1
4222,2023-10-31,web,Juan,muebles,424.33,1
4223,2023-10-24,WhatsApp,Carlos,ropa,100.61,1
4224,2023-07-20,web,Sofía,tecnológico,0.0,0
4225,2023-10-01,web,Luis,deportes,702.59,1
4226,2023-08-11,web,Luis,muebles,1470.4,1
4227,2023-10-07,web,Luis,deportes,395.62,1
4228,2023-07-01,web,Juan,deportes,83.41,1
4229,2023-08-19,WhatsApp,Carlos,tecnológico,21.75,1
4230,2023-07-20,web,Juan,muebles,69.95,1
4231,2023-11-15,WhatsApp,Carlos,tecnológico,0.0,0
4232,2023-08-04,web,Sofía,deportes,,1
4233,2023-08-19,web,Luis,ropa,112.09,1
4234,2023-02-20,web,Juan,tecnológico,136.33,1
4235,2023-10-19,web,Ana,ropa,0.0,0
4236,2023-06-21,web,Luis,ropa,122.22,1
4237,2023-05-14,web,Juan,tecnológico,,1
4238,2023-10-28,WhatsApp,Juan,hogar,0.0,0
4239,2023-09-03,web,Carlos,ropa,40.37,1
4240,2023-02-02,WhatsApp,María,muebles,114.14,1
4241,2023-08-09,WhatsApp,Carlos,hogar,82.44,1
4242,2023-10-16,web,Carlos,deportes,121.93,1
4243,2023-11-18,WhatsApp,Ana,ropa,143.24,1
4244,2023-01-23,web,Sofía,muebles,44.94,1
4245,2023-06-21,web,Ana,tecnológico,50.37,1
4246,2023-12-26,WhatsApp,Sofía,ropa,308.24,1
4247,2023-03-29,WhatsApp,Luis,hogar,0.0,0
4248,2023-09-05,web,Luis,hogar,36.88,1
4249,2023-10-08,web,Sofía,deportes,94.26,1
4250,2023-03-15,web,Juan,ropa,941.03,1
4251,2023-06-02,WhatsApp,María,muebles,33.0,1
4252,2023-12-22,WhatsApp,Juan,hogar,,1
4253,2023-01-03,web,Ana,muebles,0.0,0
4254,2023-04-25,WhatsApp,Carlos,tecnológico,52.53,1
4255,2023-11-17,WhatsApp,Sofía,tecnológico,141.47,1
4256,2023-05-17,web,Carlos,muebles,,1
4257,2023-10-08,WhatsApp,,tecnológico,0.0,0
4258,2023-03-02,web,,tecnológico,0.0,0
4259,2023-07-02,web,Juan,tecnológico,20.37,1
4260,2023-05-01,web,Sofía,ropa,54.41,1
4261,2023-01-18,WhatsApp,Luis,deportes,473.29,1
4262,2023-08-31,WhatsApp,Sofía,deportes,0.0,0
4263,2023-06-02,web,Juan,ropa,216.52,1
4264,2023-10-28,WhatsApp,Luis,deportes,1092.25,1
4265,2023-08-09,WhatsApp,Luis,ropa,546.92,1
4266,2023-12-24,WhatsApp,María,muebles,1849.89,1
4267,2023-06-01,web,Ana,deportes,1239.71,1
4268,2023-08-13,WhatsApp,Carlos,muebles,239.89,1
4269,2023-01-23,web,Carlos,tecnológico,1347.1,1
4270,2023-08-25,WhatsApp,Sofía,muebles,131.04,1
4271,2023-05-12,web,Sofía,hogar,0.0,0
4272,2023-02-14,WhatsApp,Carlos,tecnológico,451.69,1
